CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
08.924.783/0001-01;2024-05-01;2;39648460.87;200;0;63832.23;39584428.64;2432406182.39;1989008190;0;1989008190;0;0;0;0;0;0;0;0;0;0;0;443397992.39;0;0;0;0;0;0;;0;0;;0;0;0;53662835.04;28823203.24;0;24839631.8;0;411478.26;0;71681863.29;0;0;40553777.97;0;0;23814225.64;136461345.16
08.924.783/0001-01;2024-06-01;2;40908585.67;200;0;64335.32;40844050.35;2435379598.07;1989008190;0;1989008190;0;0;0;0;0;0;0;0;0;0;0;446371408.07;0;0;0;0;0;0;;0;0;;0;0;0;38065413.85;31930639.08;0;6134774.77;26638212.27;395379.83;0;71745465.93;0;0;40534998.33;0;0;13234807.66;152548864.02
08.924.783/0001-01;2024-07-01;1;31133527.23;200;0;64918.81;31068408.42;2440447869.06;1989008190;0;1989008190;0;0;0;0;0;0;0;0;0;0;0;451439679.06;0;0;0;0;0;0;;0;0;;0;0;0;38628557.29;35478389.59;0;3150167.7;0;383357.81;0;71783345.38;0;0;40591391.26;0;0;13209530.98;125967625.43
09.006.914/0001-34;2024-01-01;1;4061928.19;16499.99;0;0;4045428.2;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;213573.43;199052.26;0;14521.17;855178.69;18610.24;0;0;0;0;0;0;0;410503.56;1284292.49
09.006.914/0001-34;2024-02-01;1;3831250.35;636490.54;0;0;3194759.81;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;212003.88;199052.21;0;12951.67;856349.99;16086.92;0;0;0;0;0;0;0;340346.42;1212783.33
09.006.914/0001-34;2024-03-01;1;3965665.27;16498.77;0;0;3949166.5;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;219322.36;208022.79;0;11299.57;857521.29;16912;0;0;0;0;0;0;0;327982.73;1202416.02
09.006.914/0001-34;2024-04-01;1;4088243.04;16498.77;0;0;4071744.27;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;229520.68;208022.76;0;21497.92;932764.03;18625.64;0;0;0;0;0;0;0;326325.75;1277715.42
09.006.914/0001-34;2024-05-01;1;4130555.82;16498.77;0;0;4114057.05;122517000;122517000;0;122517000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;226038.75;187220.51;0;38818.24;934073.13;17787.21;0;0;0;0;0;0;0;505609.22;1457469.56
09.006.914/0001-34;2024-06-01;1;4212108.57;16498.77;0;0;4195609.8;122515952.76;122515952.76;0;122515952.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;243829.43;208022.79;0;35806.64;935382.23;16921.2;0;0;0;0;0;0;0;320233.82;1272537.25
09.006.914/0001-34;2024-07-01;1;4267656.26;16498.77;0;0;4251157.49;122515952.76;122515952.76;0;122515952.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;240366.11;208022.81;0;32343.3;936691.33;19503.31;0;0;0;0;0;0;0;355506.89;1311701.53
09.072.017/0001-29;2024-01-01;1;43713847.53;32507.06;;;43681340.47;1821124373.92;1821122870.38;;1821122870.38;;;;;;;;;;;;;;;;1000.54;503;;;;;;;;;27958579.25;10346663.58;14359935.33;3251980.34;9217858.26;1374617.33;;;;;63481360.42;;118619.86;7481038.9;81673494.77
09.072.017/0001-29;2024-02-01;1;41425442.09;330517.99;;;41094924.1;1822028246.68;1822026743.14;;1822026743.14;;;;;;;;;;;;;;;;1000.54;503;;;;;;;;;27097032.18;10329668.77;13440390.66;3326972.75;9217858.26;1164359.55;;;1000000;;62541469.91;;118619.86;7256081.94;81298389.52
09.072.017/0001-29;2024-03-01;1;59818258.12;55000.1;;;59763258.02;1761622124.19;1731735258.97;;1731735258.97;;;;;;;;;;;;;;;;1000.54;503;;;29885361.68;;;;;;71539188.1;10458658.25;56274545.12;4805984.73;9217858.26;1209248.32;;;250000;;61643383.38;;118619.86;6238500.49;78677610.31
09.072.017/0001-29;2024-04-01;1;54518502.84;5000.1;;;54513502.74;1768691330.3;1732976454.28;;1732976454.28;;;;;;;;;;;;5867086.75;;;;1000.54;503;;;29846285.73;;;;;;67019720.14;9686388.71;53299663.76;4033667.67;9217858.26;1317967.09;;;1276167.68;;60825798.92;;134807.01;5499667.86;78272266.82
09.072.017/0001-29;2024-05-01;1;33598531.71;105000.1;;;33493531.61;1787193828.73;1736065572.17;;1736065572.17;;;;;;;;;;;;5277800.62;;;;1000.54;503;;;45848952.4;;;;;;66463743.49;9634478.98;52484560.25;4344704.26;9217858.26;1198429.44;;;1276167.68;;59951225.94;;147861.38;5641883.75;77433426.45
09.072.017/0001-29;2024-06-01;1;18891075.9;55723.72;;;18835352.18;1797148274.09;1737537989.64;;1737537989.64;;;;;;;;;;;;3832288.2;;;;1000.54;503;;;55776492.71;;;;;;66163461.31;10021552.12;51606318.95;4535590.24;17726650.5;1082484.01;;;1285939.25;;59027471.32;;118619.86;3179665.62;82420830.56
09.072.017/0001-29;2024-07-01;1;7129385.96;5000;0;0;7124385.96;1802970681.41;1744388111;0;1744388111;0;0;0;0;0;0;0;0;0;0;0;2917108.15;0;0;0;1000.44;503;0;;55663958.82;0;;0;0;0;68443818.85;10988423.44;50613056.19;6842339.22;9217858.26;715270.35;0;0;1285939.25;0;58237234.14;0;268619.86;9957063.58;79681985.44
09.150.967/0001-24;2024-01-01;1;2077250.99;77224.71;0;0;2000026.28;7246275.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7246275.5;0;0;0;0;0;0;;0;0;;0;0;0;27840225.52;0;27838354.94;1870.58;0;43068.97;0;0;0;26937429.12;0;0;0;43926.08;27024424.17
09.150.967/0001-24;2024-02-01;1;205195.45;136982;0;0;68213.45;7264718.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7264718.8;0;0;0;0;0;0;;0;0;;0;0;0;27299392.74;0;27298104.81;1287.93;0;43068.97;0;0;0;26397178.99;0;0;0;45132.21;26485380.17
09.150.967/0001-24;2024-03-01;1;2202415.73;2133769.6;0;0;68646.13;5017443.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5017443.64;0;0;0;0;0;0;;0;0;;0;0;0;26759556.21;0;26758881.58;674.63;0;20787.17;0;0;0;25857955.76;0;0;0;45442.35;25924185.28
09.150.967/0001-24;2024-04-01;1;179387.79;1153.24;109127.52;0;69107.03;4902721.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4902721.81;0;0;0;0;0;0;;0;0;;0;0;0;26215479.49;0;26215479.49;0;0;20787.17;0;0;0;25314553.67;0;0;0;31890.69;25367231.53
09.150.967/0001-24;2024-05-01;1;932853.67;749931.57;113355.08;0;69567.02;4866203.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4866203.75;0;0;0;0;0;0;;0;0;;0;0;0;24926947.51;0;24922494.49;4453.02;0;20787.17;0;0;0;24770541.35;0;0;0;32104.04;24823432.56
09.150.967/0001-24;2024-06-01;1;191002.77;1118.88;119897.63;0;69986.26;4763884.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4763884.28;0;0;0;0;0;0;;0;0;;0;0;0;24379207.88;0;24375142.06;4065.82;0;20787.17;0;0;0;24223188.92;0;0;0;32892.46;24276868.55
09.150.967/0001-24;2024-07-01;1;186840.13;71550.96;115289.17;0;;4754238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4754238;0;0;0;0;0;0;;0;0;;0;0;0;23830734.77;0;23827114.23;3620.54;0;20787.17;0;0;0;23675161.09;0;0;0;33818.29;23729766.55
09.276.964/0001-31;2024-01-01;1;30289.36;30289.36;0;0;0;363130414;363130414;0;363130414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;38505.92;48505.92
09.276.964/0001-31;2024-02-01;1;38469.64;38469.64;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;41537.54;51537.54
09.276.964/0001-31;2024-03-01;1;348828.02;348828.02;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;44759.39;54759.39
09.276.964/0001-31;2024-04-01;1;333828.02;333828.02;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;48279.17;58279.17
09.276.964/0001-31;2024-05-01;1;333828.02;333828.02;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;66478.79;76478.79
09.276.964/0001-31;2024-06-01;1;333828.02;333828.02;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;54678.59;64678.59
09.276.964/0001-31;2024-07-01;2;219244.14;219244.14;0;0;0;412615552;412615552;0;412615552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;58358.36;68358.36
09.326.861/0001-39;2024-01-01;1;2594995.97;2000;;;2592995.97;91320000;91320000;;91320000;;;;;;;;;;;;;;;;;;;;;;;;;;1085182.44;1085182.44;;;486090.75;34058.79;;;;;;;;62102.66;582252.2
09.326.861/0001-39;2024-02-01;1;2740553.15;2000;;;2738553.15;91407495.65;91407495.65;;91407495.65;;;;;;;;;;;;;;;;;;;;;;;;;;885826.55;885504.45;;322.1;487824.64;28467.94;;;;;;;;42916.96;559209.54
09.326.861/0001-39;2024-03-01;1;2560872.18;2000;;;2558872.18;91446673.8;91446673.8;;91446673.8;;;;;;;;;;;;;;;;;;;;;;;;;;854016.76;853900.26;;116.5;489558.53;29398.01;;;;;;;;21395.27;540351.81
09.326.861/0001-39;2024-04-01;1;2370583.57;2000;;;2368583.57;91521527.31;91521527.31;;91521527.31;;;;;;;;;;;;;;;;;;;;;;;;;;915214.4;912655.58;;2558.82;491292.42;31542.06;;;;;;;;28290.09;551124.57
09.326.861/0001-39;2024-05-01;1;2116079.11;2000;;;2114079.11;91731404.84;91731404.84;;91731404.84;;;;;;;;;;;;;;;;;;;;;;;;;;1001119.63;984760.62;;16359.01;493026.31;29527.65;;;;;;;;26211.91;548765.87
09.326.861/0001-39;2024-06-01;1;1446504.16;2000;;;1444504.16;92359883.41;92359883.41;;92359883.41;;;;;;;;;;;;;;;;;;;;;;;;;;1019898.21;1012883.84;;7014.37;494760.2;28280.44;;;;;;;;19891.35;542931.99
09.326.861/0001-39;2024-07-01;1;1100956.85;2000;;;1098956.85;92744701.49;92744701.49;;92744701.49;;;;;;;;;;;;;;;;;;;;;;;;;;1014513.79;1000546;;13967.79;443266.64;32854.56;;;;;;;;35677.48;511798.68
09.350.920/0001-04;2024-01-01;1;2767291.28;5133.16;0;0;2762158.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;5324.06;56883.95;0;0;0;0;0;0;0;44912.74;107120.75
09.350.920/0001-04;2024-02-01;3;6916.18;6916.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;81429.83;0;0;81429.83;42240.8;0;0;0;0;0;0;0;0;46105.21;88346.01
09.517.273/0001-82;2024-01-01;1;1406773.04;6552.04;1400221;0;0;152948687.23;138076928.35;0;138076928.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;1502204.27;1483645.43;0;18558.84;1.63;31652.39;100000;0;0;0;0;0;0;4446795.28;4578449.3
09.517.273/0001-82;2024-02-01;3;1321974.57;6128.82;1315845.75;0;0;152952717.35;138080958.47;0;138080958.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;1057071.35;1040032.41;0;17038.94;8681.34;27343.46;100000;0;0;0;0;0;0;643798.68;779823.48
09.517.273/0001-82;2024-03-01;2;1176335.26;5597.69;1170737.57;0;0;152953912.55;138082153.67;0;138082153.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;1174883.27;1159444.23;0;15439.04;23107.34;29143.18;100000;0;0;0;0;0;0;1412273.2;1564523.72
09.517.273/0001-82;2024-04-01;2;1402889.46;6633.21;1396256.25;0;0;152953912.55;138082153.67;0;138082153.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14871758.88;0;0;;0;0;;0;0;0;1156263.88;1142584.73;0;13679.15;23107.34;32549.58;100000;0;0;0;0;0;0;1596889.04;1752545.96
09.517.273/0001-82;2024-05-01;1;1569950.56;6587.57;1563362.99;0;0;153127450.94;138083348.87;0;138083348.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15044102.07;0;0;;0;0;;0;0;0;1154583.97;1142584.72;0;11999.25;23108.27;30872.78;100000;0;0;0;0;0;0;1895540.45;2049521.5
09.517.273/0001-82;2024-06-01;1;1953145.61;5175.1;1947970.51;0;0;153127450.94;138083348.87;0;138083348.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15044102.07;0;0;;0;0;;0;0;0;1151863.07;1141464.96;0;10398.11;28297.89;29260.39;0;0;0;0;0;0;0;2211970.67;2269528.95
09.517.273/0001-82;2024-07-01;1;2047545.5;5706.9;2041838.6;0;0;153127450.94;138083348.87;0;138083348.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15044102.07;0;0;;0;0;;0;0;0;1180898.98;1172342.72;0;8556.26;33651.68;33688.73;0;0;0;0;0;0;0;2230376.49;2297716.9
09.552.812/0001-14;2024-01-01;1;140440366.35;0;0;0;140440366.35;883995045.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85741866.65;0;0;0;0;0;0;;798253178.49;0;;0;0;0;1239752.37;0;0;1239752.37;0;869504.04;0;0;0;0;0;0;0;920222.86;1789726.9
09.552.812/0001-14;2024-02-01;1;130273867.14;0;0;0;130273867.14;891078144.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86244916.4;0;0;0;0;0;0;;804833227.98;0;;0;0;0;1907485.04;0;0;1907485.04;0;882497.45;0;0;0;0;0;0;0;929482.66;1811980.11
09.552.812/0001-14;2024-03-01;1;77880986.68;0;0;0;77880986.68;938263399.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86730824.02;0;0;0;0;0;0;;851532575.92;0;;0;0;0;1906743.23;0;0;1906743.23;0;883175.77;0;0;0;0;0;0;0;889115.1;1772290.87
09.552.812/0001-14;2024-04-01;1;136672989.41;0;0;0;136672989.41;877186964.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125707644.34;0;0;0;0;0;0;;751479320.28;0;;0;0;0;1905611.24;0;0;1905611.24;0;889334.77;0;0;0;0;0;0;0;900746.35;1790081.12
09.552.812/0001-14;2024-05-01;1;199773045.38;0;0;0;199773045.38;816732985.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111434488;0;0;0;0;0;0;;705298497.16;0;;0;0;0;1935730.78;0;0;1935730.78;0;876905.93;0;0;0;0;0;0;0;912008.58;1788914.51
09.552.812/0001-14;2024-06-01;1;103654133.21;0;0;0;103654133.21;883334536.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85080374.86;0;0;0;0;0;0;;798254161.82;0;;0;0;0;6924135.71;0;0;6924135.71;9354990.2;869634.66;0;0;0;0;0;0;0;944438.61;11169063.47
09.552.812/0001-14;2024-07-01;1;202949906.49;0;0;0;202949906.49;798579068.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85379557.06;0;0;0;0;0;0;;713199511.34;0;;0;0;0;1922817.69;0;0;1922817.69;0;866531.93;0;0;0;0;0;0;0;883541.14;1750073.07
10.347.505/0001-80;2024-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.505/0001-80;2024-02-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.505/0001-80;2024-03-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.985/0001-80;2024-01-01;1;2519168.54;2000;;;2517168.54;223577711.6;218500000;;218500000;;;;;;;;;;;;;;;;;;;;;;;5077711.6;;;649538.11;571695.85;;77842.26;289738.1;138057.42;;;;;;;;196116.11;623911.63
10.347.985/0001-80;2024-02-01;1;1461670.25;2000;;;1459670.25;223981441.42;218865131.91;;218865131.91;;;;;;;;;;;;;;;;;;;;;;;5116309.51;;;855568.86;777349.13;;78219.73;290034.11;119069.7;;;;;;;;212678.47;621782.28
10.347.985/0001-80;2024-03-01;1;1564522.05;2000;;;1562522.05;224187748.68;219031021.53;;219031021.53;;;;;;;;;;;;;;;;;;;;;;;5156727.15;;;626227.06;548268.3;;77958.76;290330.12;125602.38;;;;;;;;152947.59;568880.09
10.347.985/0001-80;2024-04-01;1;1358775.77;2000;;;1356775.77;224251075.67;219050975.05;;219050975.05;;;;;;;;;;;;;;;;;;;;;;;5200100.62;;;838381.56;757927.7;;80453.86;290613.44;137902.26;;;;;;;;161817.88;590333.58
10.347.985/0001-80;2024-05-01;1;1565836.52;15851.88;;;1549984.64;224292407.52;219051233.67;;219051233.67;;;;;;;;;;;;;;;;;;;;;;;5241173.85;;;615172.93;515012.36;;100160.57;290617.67;131658.85;;;;;;;;157995.49;580272.01
10.347.985/0001-80;2024-06-01;1;536581.81;2000;;;534581.81;224956540;219676204;;219676204;;;;;;;;;;;;;;;;;;;;;;;5280336;;;847548.48;762634.05;;84914.43;762205.46;125441;;;;;;;;84989.01;972635.47
10.347.985/0001-80;2024-07-01;1;1000755.68;2000;;;998755.68;224564040.32;220302885.5;;220302885.5;;;;;;;;;;;;;;;;;;;;;;;4261154.82;;;639594.97;543545.62;;96049.35;292034.15;143916.84;;;;;;;;219128.04;655079.03
10.375.382/0001-91;2024-01-01;1;1984313.3;2000;;;1982313.3;148564710;148564710;;148564710;;;;;;;;;;;;;;;;;;;;;;;;;;1457339.86;1457339.86;;;1023621.3;69970.84;;;;;;;;69262.43;1162854.57
10.375.382/0001-91;2024-02-01;1;2015493.18;2000;;;2013493.18;148704697.94;148704697.94;;148704697.94;;;;;;;;;;;;;;;;;;;;;;;;;;1263823.19;1263501.09;;322.1;1026449.3;63002.96;;;;;;;;48144.17;1137596.43
10.375.382/0001-91;2024-03-01;1;1893167.71;2000;;;1891167.71;148755715.91;148755715.91;;148755715.91;;;;;;;;;;;;;;;;;;;;;;;;;;1298466.83;1298350.33;;116.5;1029277.3;70297.62;;;;;;;;24972.46;1124547.38
10.375.382/0001-91;2024-04-01;1;1771930.64;2000;;;1769930.64;148803825.49;148803825.49;;148803825.49;;;;;;;;;;;;;;;;;;;;;;;;;;1317491.97;1314933.15;;2558.82;1032105.3;74193.48;;;;;;;;32868.87;1139167.65
10.375.382/0001-91;2024-05-01;1;1476469.92;2000;;;1474469.92;148968647.23;148968647.23;;148968647.23;;;;;;;;;;;;;;;;;;;;;;;;;;1412825.72;1396466.71;;16359.01;1034933.3;69274.57;;;;;;;;31571.55;1135779.42
10.375.382/0001-91;2024-06-01;1;3036548.87;2000;;;3034548.87;161500058.79;161500058.79;;161500058.79;;;;;;;;;;;;;;;;;;;;;;;;;;1569408.15;1562393.78;;7014.37;1077062.52;65273.19;;;;;;;;14299993.91;15442329.62
10.375.382/0001-91;2024-07-01;1;2618781.29;2000;;;2616781.29;161992286.27;161992286.27;;161992286.27;;;;;;;;;;;;;;;;;;;;;;;;;;1476985.4;1463017.61;;13967.79;1060628.1;73795.78;;;;;;;;43359.79;1177783.67
10.427.246/0001-06;2024-01-01;1;2433397.8;200;179600.46;0;2253597.34;750310660.28;544145750;0;544145750;0;0;0;0;0;0;0;0;0;0;0;206164910.28;0;0;0;0;0;0;;0;0;;0;0;0;84140522.14;6032378.2;76413263.79;1694880.15;0;33451.24;0;0;0;0;300042147.58;0;0;4797496.77;304873095.59
10.427.246/0001-06;2024-02-01;2;2568116.91;201.8;298377.82;0;2269537.29;750252396.67;544145750;0;544145750;0;0;0;0;0;0;0;0;0;0;0;206106646.67;0;0;0;0;0;0;;0;0;;0;0;0;84788037.63;6003303;77247547.7;1537186.93;0;30910.3;0;0;0;0;299645437.69;0;0;4915711.59;304592059.58
10.427.246/0001-06;2024-03-01;1;2691749.6;200;0;486174.04;2205375.56;548495290.69;342447000;0;342447000;0;0;0;0;0;0;0;0;0;0;0;206048290.69;0;0;0;0;0;0;;0;0;;0;0;0;83497350.66;4073219.58;78101601.61;1322529.47;0;44731.93;0;21800000;0;0;169285883.13;0;0;5510514.57;196641129.63
10.427.246/0001-06;2024-04-01;2;3338885.44;201.8;0;490488.46;2848195.18;342605920.26;342447000;0;342447000;0;0;0;0;0;0;0;0;0;0;0;158920.26;0;0;0;0;0;0;;0;0;;0;0;0;82554217.27;2658711.07;78633708.13;1261798.07;0;53965.05;0;21800000;0;0;170349184.58;0;0;5511480.39;197714630.02
10.427.246/0001-06;2024-05-01;2;44155.05;200;0;-0.02;43955.07;338975312.56;338814392.8;0;338814392.8;0;0;0;0;0;0;0;0;0;0;0;160919.76;0;0;0;0;0;0;;0;0;;0;0;0;82846820.68;2289025.96;79243865.52;1313929.2;0;56737.4;0;21800000;0;0;170687267.32;0;0;2678498.72;195222503.44
10.427.246/0001-06;2024-06-01;2;64935.11;198.5;0;-0.02;64736.63;338966230.84;338816828.2;0;338816828.2;0;0;0;0;0;0;0;0;0;0;0;149402.64;0;0;0;0;0;0;;0;0;;0;0;0;83616239.96;2664839.39;79627424.37;1323976.2;3056772.95;43280.54;0;21800000;0;0;170758278.04;0;0;2651840.33;198310171.86
10.427.246/0001-06;2024-07-01;1;837.42;110.17;0;-0.02;727.27;338966230.84;338816828.2;0;338816828.2;0;0;0;0;0;0;0;0;0;0;0;149402.64;0;0;0;0;0;0;;0;0;;0;0;0;84628684.87;3102025.44;80181394.27;1345265.16;0;43568.77;0;21800000;0;0;170707559.89;0;0;2660771.63;195211900.29
10.456.799/0001-89;2024-01-01;1;18390795.76;168122.91;0;0;18222672.85;1057096075.18;1048722328.34;107951515.34;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;8234913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15086200.98;10202146.95;0;4884054.03;87396458.38;129649.91;0;14963677.25;0;122.07;0;0;0;533747.06;103023654.67
10.456.799/0001-89;2024-02-01;1;20115604.63;635521.64;0;0;19480082.99;1057096075.18;1048722328.34;107951515.34;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;8234913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15025803.22;10270495.18;0;4755308.04;87396458.38;132895.45;0;13923712.66;0;122.07;0;0;0;353217.31;101806405.87
10.456.799/0001-89;2024-03-01;1;21150674.01;496726.05;0;0;20653947.96;1057096075.18;1048722328.34;107951515.34;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;8234913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15163054.05;10431813.03;0;4731241.02;87396458.38;136140.99;0;12885335.56;0;122.07;0;0;0;398874.56;100816931.56
10.456.799/0001-89;2024-04-01;1;20845011.64;413920.4;0;0;20431091.24;1073923059.26;1048749312.42;107978499.42;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;25034913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15117450.51;10380825.23;0;4736625.28;86496458.38;139386.53;0;11664303.51;0;0;0;0;0;16805697.99;115105846.41
10.456.799/0001-89;2024-05-01;1;51236663.64;392566.11;0;0;50844097.53;1073923059.26;1048749312.42;107978499.42;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;25034913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;15583751.3;10584549.07;0;4999202.23;86496458.38;142632.07;0;10538449.07;0;0;0;0;0;16562247.23;113739786.75
10.456.799/0001-89;2024-06-01;1;52470541.13;538057.88;0;0;51932483.25;1073923059.26;1048749312.42;107978499.42;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;25034913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;14098849.48;9355687.42;0;4743162.06;100376854.87;145877.61;0;9410827.48;0;0;0;0;0;16270866.31;126204426.27
10.456.799/0001-89;2024-07-01;1;51089528.47;464186.9;0;0;50625341.57;1073923059.26;1048749312.42;107978499.42;937200797.1;0;3565554.73;0;4461.17;0;0;0;0;0;0;0;25034913.11;0;0;0;0;138833.73;0;;0;0;;0;0;0;14159025.73;9644758.71;0;4514267.02;97600775.57;149123.15;0;8243633.11;0;0;0;0;0;16008468.55;122002000.38
10.456.810/0001-00;2024-01-01;1;11691725.6;691047.4;11000678.2;0;0;51434562;49119000;0;49119000;0;0;0;0;0;0;0;0;0;0;0;2315562;0;0;0;0;0;0;;0;0;;0;0;0;208241.35;185043.15;0;23198.2;808772.53;39526.5;0;0;0;0;0;0;9364.56;189281.05;1046944.64
10.456.810/0001-00;2024-02-01;1;16023791.7;16023791.7;0;0;0;47707366.7;45378000;0;45378000;0;0;0;0;0;0;0;0;0;0;0;2329366.7;0;0;0;0;0;0;;0;0;;0;0;0;259455.07;233561.08;0;25893.99;324881.21;23537.24;0;0;0;0;0;0;9364.56;1130276.3;1488059.31
10.456.810/0001-00;2024-03-01;1;15430862.83;40846.92;15390015.91;0;0;47710736.17;45378000;0;45378000;0;0;0;0;0;0;0;0;0;0;0;2332736.17;0;0;0;0;0;0;;0;0;;0;0;0;297728.54;272043.55;0;25684.99;324834.47;24729.51;0;0;0;0;0;0;9364.56;1043649.65;1402578.19
